DATETIME,ID,LOCATION,TARGET,AVERAGE
8/5/2016 6:59,J71V8,A,0.4,0.4666
8/5/2016 7:09,L53D2,A,0.4,0.4688
8/5/2016 7:19,L53ES,A,0.4,0.4922
8/5/2016 7:29,9ZAJE,A,0.4,0.5925
8/5/2016 7:39,L53E6,A,0.4,0.4407
8/5/2016 7:49,L53CU,A,0.4,0.4919
8/5/2016 7:59,J725A,A,0.4,0.4537
8/5/2016 8:09,L53DM,A,0.4,0.4793
8/5/2016 8:19,S50OG,A,0.4,0.4919
8/5/2016 8:29,9ZAJ2,A,0.4,0.6237
8/5/2016 8:39,L53CC,A,0.4,0.4778
8/5/2016 8:49,L53B8,A,0.4,0.5112
8/5/2016 8:59,L53F8,A,0.4,0.5487
8/5/2016 9:09,J71TC,A,0.4,0.4825
8/5/2016 9:19,9ZAIU,A,0.4,0.5993
8/5/2016 9:29,J71U8,A,0.4,0.4788
8/5/2016 9:39,L53AA,A,0.4,0.4559
8/5/2016 9:49,L547E,A,0.4,0.503
8/5/2016 9:59,L53BY,A,0.4,0.4434
8/5/2016 10:09,7I05C,A,0.4,0.4893
8/5/2016 10:19,9ZAJC,A,0.4,0.6165
8/5/2016 10:29,L53FC,A,0.4,0.4951
8/5/2016 10:39,9ZAIS,A,0.4,0.6379
8/5/2016 10:49,L54NC,A,0.4,0.4732
8/5/2016 10:59,J71RU,A,0.4,0.4579
8/5/2016 11:09,L53FE,A,0.4,0.4835
8/5/2016 11:19,L53D6,A,0.4,0.476
8/5/2016 11:29,J71TA,A,0.4,0.4569
8/5/2016 11:39,J72QC,A,0.4,0.4666
8/5/2016 11:49,J71VA,A,0.4,0.4821
8/5/2016 11:59,J72KY,A,0.4,0.4346
8/5/2016 12:09,J71U0,A,0.4,0.4386
8/5/2016 12:19,L54G4,A,0.4,0.4682
8/5/2016 12:29,J71SK,A,0.4,0.4762
8/5/2016 12:39,J71UI,A,0.4,0.4588
8/5/2016 12:49,J71VE,A,0.4,0.4842
8/5/2016 12:59,J71WA,A,0.4,0.4994
8/5/2016 13:09,J71TK,A,0.4,0.4526
8/5/2016 13:19,J71WQ,A,0.4,0.5217
8/5/2016 13:29,L53DG,A,0.4,0.5216
8/5/2016 13:39,J71TU,A,0.4,0.4258
8/5/2016 13:49,8M16A,A,0.4,0.4778
8/5/2016 13:59,N805K,A,0.4,0.5816
8/5/2016 14:09,4X1YU,A,0.4,0.6358
8/5/2016 14:19,4X1YY,A,0.4,0.6046
8/5/2016 14:29,4X1YW,A,0.4,0.5336
8/5/2016 14:39,4X1YM,A,0.4,0.4159
8/5/2016 14:49,L52UY,A,0.4,0.4809
8/5/2016 14:59,L53CK,A,0.4,0.501
8/5/2016 15:09,L53C6,A,0.4,0.5087
8/5/2016 15:19,L53EW,A,0.4,0.4924
8/5/2016 15:29,L53BW,A,0.4,0.4798
8/5/2016 15:39,J72Q4,A,0.4,0.4523
8/5/2016 15:49,J71TG,A,0.4,0.4529
8/5/2016 15:59,J71UE,A,0.4,0.463
8/5/2016 16:09,J71SA,A,0.4,0.522
8/5/2016 16:19,L53B6,A,0.4,0.4448
8/5/2016 16:29,J71UA,A,0.4,0.4545
8/5/2016 16:39,J71W4,A,0.4,0.4972
8/5/2016 16:49,L539M,A,0.4,0.4393
8/5/2016 16:59,L537M,A,0.4,0.5055
8/5/2016 17:09,L53BS,A,0.4,0.4995
8/5/2016 17:19,L547I,A,0.4,0.4923
8/5/2016 17:29,J71SW,A,0.4,0.4344
8/5/2016 17:39,L53CQ,A,0.4,0.4881
8/5/2016 17:49,J71W8,A,0.4,0.5167
8/5/2016 17:59,L53C2,A,0.4,0.4345
8/5/2016 18:09,L539O,A,0.4,0.457
8/5/2016 18:19,L53J4,A,0.4,0.4553
8/5/2016 18:29,J71YM,A,0.4,0.4529
8/5/2016 18:39,J71TQ,A,0.4,0.5549
8/5/2016 18:49,J72KU,A,0.4,0.479
8/5/2016 18:59,L54G6,A,0.4,0.4588
8/5/2016 19:09,L54BQ,A,0.4,0.4537
8/5/2016 19:19,L53I6,A,0.4,0.4414
8/5/2016 19:29,J72Q8,A,0.4,0.4859
8/5/2016 19:39,L53K0,A,0.4,0.4907
8/5/2016 19:49,L54G2,A,0.4,0.4788
8/5/2016 19:59,J71ZM,A,0.4,0.4485
8/5/2016 20:09,L53E8,A,0.4,0.4855
8/5/2016 20:19,J726U,A,0.4,0.4435
8/5/2016 20:29,J71TY,A,0.4,0.428
8/5/2016 20:39,L53L6,A,0.4,0.4644
8/5/2016 20:49,J71S8,A,0.4,0.5056
8/5/2016 20:59,L53E2,A,0.4,0.5196
8/5/2016 21:09,L53EU,A,0.4,0.4989
8/5/2016 21:19,L53D8,A,0.4,0.4832
8/5/2016 21:29,L54GC,A,0.4,0.5048
8/5/2016 21:39,J72QG,A,0.4,0.5007
8/5/2016 21:49,J71VO,A,0.4,0.4877
8/5/2016 21:59,J71VM,A,0.4,0.4615
8/5/2016 22:09,J721U,A,0.4,0.4787
8/5/2016 22:19,L53F2,A,0.4,0.4408
8/5/2016 22:29,J71ZQ,A,0.4,0.5001
8/5/2016 22:39,L53EA,A,0.4,0.4888
8/5/2016 22:49,L53EM,A,0.4,0.4651
8/5/2016 22:59,L53GC,A,0.4,0.5004
8/5/2016 23:09,J71W0,A,0.4,0.3208
8/5/2016 23:19,L53BQ,A,0.4,0.466
8/5/2016 23:29,J72Q2,A,0.4,0.4837
8/5/2016 23:39,1A10W,A,0.4,0.3043
8/5/2016 23:49,J71ZE,A,0.4,0.4568
8/5/2016 23:59,L54GK,A,0.4,0.4893
8/6/2016 0:09,J72V6,A,0.4,0.4523
8/6/2016 0:19,L53G0,A,0.4,0.4953
8/6/2016 0:29,J72UY,A,0.4,0.458
8/6/2016 0:39,J727C,A,0.4,0.4581
8/6/2016 0:49,L53QO,A,0.4,0.4553
8/6/2016 0:59,J72UU,A,0.4,0.3811
8/6/2016 1:09,J720A,A,0.4,0.4657
8/6/2016 1:19,J71XM,A,0.4,0.4285
8/6/2016 1:29,J7262,A,0.4,0.4469
8/6/2016 1:39,J72V0,A,0.4,0.5006
8/6/2016 1:49,L53EI,A,0.4,0.522
8/6/2016 1:59,J724G,A,0.4,0.5142
8/6/2016 2:09,J71WC,A,0.4,0.4591
8/6/2016 2:19,J71WE,A,0.4,0.4979
8/6/2016 2:29,J720G,A,0.4,0.4351
8/6/2016 2:39,L53GO,A,0.4,0.4554
8/6/2016 2:49,L53I2,A,0.4,0.4729
8/6/2016 2:59,L54BS,A,0.4,0.4647
8/6/2016 3:09,L53PS,A,0.4,0.4908
8/6/2016 3:19,J728W,A,0.4,0.4782
8/6/2016 3:29,L53IU,A,0.4,0.5079
8/6/2016 3:39,L53J0,A,0.4,0.5143
8/6/2016 3:49,J72L2,A,0.4,0.4923
8/6/2016 3:59,J71Y4,A,0.4,0.5142
8/6/2016 4:09,J72X4,A,0.4,0.48
8/6/2016 4:19,J720K,A,0.4,0.5299
8/6/2016 4:29,G90MO,A,0.4,0.4285
8/6/2016 4:39,L53JO,A,0.4,0.5075
8/6/2016 4:49,J72V2,A,0.4,0.4392
8/6/2016 4:59,J72WI,A,0.4,0.464
8/6/2016 5:09,L53NO,A,0.4,0.4082
8/6/2016 5:19,L547G,A,0.4,0.4557
8/6/2016 5:29,L54BO,A,0.4,0.4886
8/6/2016 5:39,L53SM,A,0.4,0.4932
8/6/2016 5:49,L54BY,A,0.4,0.4752
8/6/2016 5:59,J72VU,A,0.4,0.4874
8/6/2016 6:09,L54C0,A,0.4,0.4519
8/6/2016 6:19,J71TO,A,0.4,0.4647
8/6/2016 6:29,J71VG,A,0.4,0.4234
8/6/2016 6:39,L54BK,A,0.4,0.4596
8/6/2016 6:49,L54C8,A,0.4,0.4761
8/6/2016 6:59,L53J8,A,0.4,0.552
8/6/2016 7:09,L54GQ,A,0.4,0.5035
8/6/2016 7:19,L53GW,A,0.4,0.5061
8/6/2016 7:29,L53JA,A,0.4,0.4784
8/6/2016 7:39,S50Q6,A,0.4,0.437
8/6/2016 7:49,L54C6,A,0.4,0.4897
8/6/2016 7:59,L53M2,A,0.4,0.4687
8/6/2016 8:09,L54G8,A,0.4,0.4937
8/6/2016 8:19,G90N8,A,0.4,0.48
8/6/2016 8:29,J723A,A,0.4,0.4989
8/6/2016 8:39,1A11U,A,0.4,0.4485
8/6/2016 8:49,J72QA,A,0.4,0.409
8/6/2016 8:59,4X1Z0,A,0.4,0.5824
8/6/2016 9:09,4X1Z4,A,0.4,0.4634
8/6/2016 9:19,4X1Z8,A,0.4,0.6458
8/6/2016 9:29,5F0YA,A,0.4,0.5128
8/6/2016 9:39,G90N4,A,0.4,0.4613
8/6/2016 9:49,4X1Z2,A,0.4,0.5031
8/6/2016 9:59,L54GU,A,0.4,0.436
8/6/2016 10:09,1A11W,A,0.4,0.4524
8/6/2016 10:19,J71YY,A,0.4,0.4901
8/6/2016 10:29,1A120,A,0.4,0.4478
8/6/2016 10:39,L53J2,A,0.4,0.4623
8/6/2016 10:49,L54GS,A,0.4,0.4525
8/6/2016 10:59,L54MS,A,0.4,0.5052
8/6/2016 11:09,S50TO,A,0.4,0.4607
8/6/2016 11:19,J7250,A,0.4,0.4482
8/6/2016 11:29,S50QA,A,0.4,0.5366
8/6/2016 11:39,S50Q8,A,0.4,0.4473
8/6/2016 11:49,L54C4,A,0.4,0.4401
8/6/2016 11:59,J720I,A,0.4,0.46
8/6/2016 12:09,1A11Y,A,0.4,0.4848
8/6/2016 12:19,J71YS,A,0.4,0.4883
8/6/2016 12:29,L54BI,A,0.4,0.4568
8/6/2016 12:39,J721C,A,0.4,0.4732
8/6/2016 12:49,J72WW,A,0.4,0.4509
8/6/2016 12:59,J72WY,A,0.4,0.4776
8/6/2016 13:09,J72WO,A,0.4,0.4266
8/6/2016 13:19,J72QM,A,0.4,0.4889
8/6/2016 13:29,J723O,A,0.4,0.4915
8/6/2016 13:39,J71UK,A,0.4,0.4955
8/6/2016 13:49,L54BM,A,0.4,0.4329
8/6/2016 13:59,J71Z2,A,0.4,0.4615
8/6/2016 14:09,L53GK,A,0.4,0.4538
8/6/2016 14:19,J720M,A,0.4,0.4882
8/6/2016 14:29,J71WM,A,0.4,0.468
8/6/2016 14:39,J720Q,A,0.4,0.4646
8/6/2016 14:49,J71V6,A,0.4,0.5172
8/6/2016 14:59,J72V4,A,0.4,0.4406
8/6/2016 15:09,J72VI,A,0.4,0.4794
8/6/2016 15:19,L53V6,A,0.4,0.5068
8/6/2016 15:29,L53SW,A,0.4,0.4489
8/6/2016 15:39,L54GM,A,0.4,0.4894
8/6/2016 15:49,L54MQ,A,0.4,0.4894
